ID,Title,Topic,Category,URL,Description,Words,Duration,YouTube Title,Video Path
149,KANNADA - CUT POTATO TURNS BROWN - 26 JAN 2011 -,8,Paper folding,http://www.youtube.com/watch?v=xHgOXaC9r2o,"Cut the raw potato in two-halves. Cover one-half potato with lemon juice. Leave the other half exposed to the air. After a while the piece covered with lemon juice will remain white while the one exposed to air will turn brown because of oxidation. 
http://www.arvindguptatoys.com/toys/cutpotatoturnsbrown.html ","cut, half, piece, halves, white, leave, exposed, lemon, cover, remain, cutpotatoturnsbrown.html, raw, air, juice, covered, potato, oxidation, brown",57 SECONDS,CUT POTATO TURNS BROWN  - KANNADA - 12MB.wmv,downloads/CUT POTATO TURNS BROWN  - KANNADA - 12MB.wmv.mp4
150,KANNADA - SHIMMERING BIRD - 07 AUG 2011 -,1,Spinning and moving objects,http://www.youtube.com/watch?v=L9ECaGE6JfE,"When you let this card sheet bird go off a taut thread it comes down in short funny jerks. The bird falls because of its weight but the friction between the refill and the thread slows it. So you see the short jerky movement. Add paper clips to make the bird heavier and it will descend slowly.
http://www.arvindguptatoys.com/toys/Shimmeringbird.html ","card, sheet, thread, paper, friction, refill, short, clips, jerks, slowly, heavier, funny, taut, descend, falls, jerky, shimmeringbird.html, weight, bird, movement, slows, add",1 MIN 52 SEC,SHIMMERING BIRD -  KANNADA - 25MB,downloads/SHIMMERING BIRD -  KANNADA - 25MB.mp4
151,KANNADA - WOODPECKER - 26 JUNE 2010 -,10,Air and sound,http://www.youtube.com/watch?v=bU2s9GyUKGk,"Children intuitively grasp many science principles during play. In this toy a woodpecker mounted on a spring is placed in a cycle spoke. The woodpecker comes down in short funny jerks. This simple toy can be made by children without any adult help.  
http://www.arvindguptatoys.com/toys/woodpecker.html ","simple, children, spring, science, cycle, woodpecker, adult, funny, play, principles, intuitively, grasp, woodpecker.html, short, jerks, mounted, spoke",1 MIN 36 SEC,WOODPECKER - KANNADA - 18MB.wmv,downloads/WOODPECKER - KANNADA - 18MB.wmv.mp4
152,KANNADA - CLIMBING BRUSH - 11 JULY 2010 -,10,Air and sound,http://www.youtube.com/watch?v=pSZLRUFTdH0,"For this experiment you will need a PVC pipe and a Bottle Brush that just fits into it. Hold the pipe vertically with left hand with half of the brush in it. Now repeatedly hit on top of pipe with the right hand. The brush will slowly climb up in the pipe. 
http://www.arvindguptatoys.com/toys/pipe.html ","bottle, top, hold, hand, experiment, left, half, slowly, brush, hit, repeatedly, vertically, pipe.html, climb, pipe, fits, pvc",0 MIN 48 SEC,CLIMBING BRUSH - KANNADA - 18MB.wmv,downloads/CLIMBING BRUSH - KANNADA - 18MB.wmv.mp4
153,KANNADA - LOW FRICTION SPINNERS - 30 SEP 2012 -,1,Spinning and moving objects,http://www.youtube.com/watch?v=YSxYTixn66k,"This experiment is about low-friction spinners. A marble rolling on glass will encounter little friction. Make a tetrahedron by sticking 4- marbles and spin it on a concave mirror. Because of very low friction the marble top will keep spinning on the mirror for a very long time. 
http://www.arvindguptatoys.com/toys/lowfrictionspinner.html ","spin, top, spinning, friction, time, low, experiment, concave, sticking, spinners, rolling, encounter, lowfrictionspinner.html, marble, marbles, mirror, glass, tetrahedron",2 MIN 26 SEC,LOW FRICTION SPINNERS - KANNADA - 19MB.avi,downloads/LOW FRICTION SPINNERS - KANNADA - 19MB.avi.mp4
154,KANNADA - STAY-PUT COINS - 30 SEP 2012 -,1,Spinning and moving objects,http://www.youtube.com/watch?v=zCHF6mvOGD4,"This fun experiment demonstrating inertia uses coins and paper strips. A paper strip is placed on a bottle lid. Stand a coin vertically on this strip. Hit the free end of the strip hard with your finger. The strip will fall the coin will remain standing on the bottle lid. This is because of the inertia of the coin.
http://www.arvindguptatoys.com/toys/stayputcoins.html ","coin, coins, paper, stand, fun, remain, fall, standing, strip, experiment, vertically, lid, strips, inertia, finger, free, hard, demonstrating, stayputcoins.html, bottle, hit",1 MIN 11 SEC,STAY-PUT COINS - KANNADA - 8MB.avi,downloads/STAY-PUT COINS - KANNADA - 8MB.avi.mp4
155,KANNADA - WALKING THE RAMP - 11 SEP 2014 -,5,Shapes and structures,https://www.youtube.com/watch?v=aMzazoXE6AU,"DUBBED in KANNADA by Mr. P. K. Nanavati. This is a most delightful toy. Here you can see an animal walking down the ramp. The toy animal is made from a stiff plastic sheet. The dimensions are clearly given 16-cm long and 6-cm wide. First draw the outline of the animal on a stiff plastic sheet and then cut it. Then stick color tapes to decorate and make it pretty. Then bend the front legs, neck and head, then the rear legs and the tail. The completed animal will stand on its legs. Its plastic legs can move a little bit. Now make this dumbbell shape by inserting two crazy balls in a cycle spoke. Tape this dumbbell on the back of the animal. This will make the animal heavy and give it stability. 
Now make a ramp by placing a rubber sheet on a few books. Then place the animal and lift its tail to get it moving. The animal will slowly move its legs and walk down the incline. Often the animal will topple on reaching the end. This is a very dynamic toy and made entirely out of simple easy available materials.","cut, legs, stick, sheet, tail, shape, plastic, rubber, simple, move, easy, animal, draw, color, head, moving, tape, ramp, front, stand, decorate, balls, cycle, pretty, stiff, slowly, incline, crazy, rear, materials, wide, dynamic, delightful, placing, inserting, tapes, dumbbell, walk, lift, outline, neck, stability, bit, walking, completed, dimensions, reaching, topple, books, heavy, bend, spoke",2 MIN 08 SEC,Walking the Ramp | Kannada | Walking Toy,downloads/Walking the Ramp | Kannada | Walking Toy.mp4
156,KANNADA - ROCKING MOUSE - 11 SEP 2014 -,5,Shapes and structures,https://www.youtube.com/watch?v=zFNj9Yuq7EE,"DUBBED in KANNADA by Mr. P. K. Nanavati. This Rocking Mouse is made from the bubble pack of a Computer mouse. It slowly rocks down a ramp made from sandpaper. This is a U shaped card sheet frame where you attach two legs so that they can swivel. Then apply some glue and stick a card sheet to the frame. This card sheet acts both as a stopper and also as a place where you affix the tail. This is the mechanism from below. Apply some glue to the base and fix this mechanism in place. Decorate the mouse to make it look beautiful. This is the complete mouse with the tail. The springy tail is very critical. On attaching the tail the mouse must tilt to the left. So the weight of the tail is very important. Now we can see the under parts – the front two legs are fixed and made of toothpicks. The rear two legs can move and the feet are made from a cut toilet roll. 
The ramp is made of rubber with a sand paper stuck on top. Place the ramp on top of two paper cups. Place the Rocking mouse on the incline and lift its tail to give it a kick start. Then the mouse will slowly rock down the sand paper ramp. You can see the small movement of the rear legs. This is a dynamic toy which is built entirely out of trash. ","cut, paper, base, legs, card, glue, stick, sheet, tail, top, rubber, left, move, frame, cups, pack, trash, roll, ramp, front, decorate, apply, stuck, mouse, slowly, rocking, incline, rear, complete, start, dynamic, beautiful, attach, weight, mechanism, sand, affix, lift, fix, rock, attaching, shaped, feet, toilet, fixed, movement, acts, bubble, tilt, toothpicks, stopper, rocks, kick, built, computer, critical, sandpaper, springy, swivel",2 MIN 48 SEC,Rocking Mouse | Kannada | Walking Toy,downloads/Rocking Mouse | Kannada | Walking Toy.mp4
157,KANNADA - EXPANSION OF AIR - 11 JULY 2010 -,2,Water and surfaces,http://www.youtube.com/watch?v=9GBOs_2Ujz8,"This dramatic experiment demonstrates expansion of air. Wet the mouth of a glass bottle and place a wet coin on it. Then warm your hands by rubbing and cup the bottle. After a while the air inside will expand. At that moment the coin will ""lift"" like the safety valve of a pressure cooker and let out the excess air.
http://www.arvindguptatoys.com/toys/expansion.html ","glass, experiment, coin, inside, air, lift, wet, rubbing, pressure, demonstrates, moment, mouth, expansion.html, dramatic, excess, cooker, bottle, safety, hands, cup, valve, expansion, warm, expand",1 MIN 23 SEC,EXPANSION OF AIR - KANNADA - 20MB.wmv,downloads/EXPANSION OF AIR - KANNADA - 20MB.wmv.mp4
158,KANNADA - CONVECTION CURRENTS - 11 JULY 2010 -,4,Electricity and magnets,http://www.youtube.com/watch?v=pcyCtjSQ-_U,DEMONSTRATE HOT CONVECTION CURRENT WITH SIMPLE STUFF !!,"current, simple, demonstrate, stuff, convection, hot",1 MIN 25 SEC,CONVECTION CURRENT - KANNADA - 20 MB.wmv,downloads/CONVECTION CURRENT - KANNADA - 20 MB.wmv.mp4
159,KANNADA - COOL BOTTLE  - 22 AUG 2010 -,6,Mixing and reactions,http://www.youtube.com/watch?v=ZsK7AyVGwVM,"Insulate a 1-litre plastic bottle with aluminum foil and wrap on several layers of newspapers. Place it inside a 1.5-litre bottle. Tie a strap to hang your ""cool bottle"". Fill your thermos flask with cold water. Carry it while going out in the hot sun. Water will remain cold in it for several hours.
http://www.arvindguptatoys.com/toys/Coolbottle.html ","water, tie, fill, inside, flask, remain, cold, cool, hot, hang, litre, plastic, layers, 1.5, wrap, bottle, newspapers, carry, aluminum, hours, coolbottle.html, insulate, strap, thermos, foil, sun",2 MIN 02 SEC,COOL BOTTLE - KANNADA - 28MB.wmv,downloads/COOL BOTTLE - KANNADA - 28MB.wmv.mp4
160,KANNADA - SIMPLE CONDUCTION - 26 JAN 2011 -,4,Electricity and magnets,http://www.youtube.com/watch?v=-u_KTeGZ5Jw,"Stick a series of small nails with wax on a hacksaw blade. Now heat one end of the hacksaw blade. As the blade heats up the wax will melt and the nails will drop in a sequence. This is a very good demonstration of simple conduction.  
http://www.arvindguptatoys.com/toys/simpleconduction.html ","stick, nails, simple, blade, series, demonstration, hacksaw, conduction, simpleconduction.html, sequence, drop, melt, heats, wax, heat",1 MIN 40 SEC,SIMPLE CONDUCTION -  KANNADA - 21MB,downloads/SIMPLE CONDUCTION -  KANNADA - 21MB.mp4
161,KANNADA - BLACK BOTTLE SOLAR HEATER - 07 AUG 2011 -,7,"Sun, moon, and movement",http://www.youtube.com/watch?v=sw26ET6R36k,"Take two 1-litre plastic bottles one covered with black and other with white paper. Fill both bottles with equal amounts of tap water. Initial temperature of water was 29-degree Celsius. After 3-hours in the sun the black bottle temperature was 41.5 Celsius; white bottle was 34.5 Celsius. This demonstrates that black color absorbs much more heat than white. 
http://www.arvindguptatoys.com/toys/Blackbottlesolarheater.html ","sun, equal, degree, paper, black, white, heat, temperature, water, celsius, absorbs, demonstrates, bottles, amounts, hours, bottle, covered, 34.5, 41.5, blackbottlesolarheater.html, initial, tap, litre, plastic, fill, color",1 MIN 25 SEC,BLACK BOTTLE SOLAR HEATER - KANNADA - 17MB.wmv,downloads/BLACK BOTTLE SOLAR HEATER - KANNADA - 17MB.wmv.mp4
